,Backers,Category,Country,Goal,Name,Pledged,State
2447,11,Mixed Media,US,11500.0,Techno Fish (Canceled),1661.0,canceled
2448,0,Mixed Media,US,66000.0,ZkyPilot ~ The View Up Here ~ an adventurous journey,0.0,canceled
2449,3,Mixed Media,US,2500.0,The Children's Festival of the Arts in Hollywood (Canceled),40.0,canceled
2450,14,Mixed Media,US,4000.0,13 (Thirteen) (Canceled),408.0,canceled
2451,1,Mixed Media,US,10000.0,Fine Art Infrared: The next chapter in Story Telling!,300.0,canceled
2452,1,Mixed Media,AU,250.0,Lucky Lorikeet Back in Time! (Canceled),88.71555685,canceled
2453,1,Mixed Media,US,6500.0,The Pyrates Collection (Canceled),50.0,canceled
2454,3,Mixed Media,US,2800.0,"""Sad Faces"" Project for Artist in Residence in Caylus France",100.0,canceled
2455,6,Mixed Media,US,9000.0,The Hubble Telescope:  Bringing the Universe to You,334.0,canceled
2456,10,Mixed Media,US,15000.0,Artist Anne Senstad's work for the Venice Biennial 2013,790.0,canceled
2457,1,Mixed Media,IT,60000.0,Art Restoration Studio in Bali (Canceled),108.856571,canceled
2458,65,Mixed Media,US,10000.0,Art Project (Canceled),2095.0,canceled
2459,38,Mixed Media,US,10000.0,Jumpstart Creativity Tour 2012 (Canceled),1902.36,canceled
2460,9,Mixed Media,US,550.0,Adults Adulting Badly Launch (Canceled),145.0,canceled
2461,2,Mixed Media,US,3500.0,Cigar Box Guitars & Junk Stringed Instruments (Canceled),50.0,canceled
2462,0,Mixed Media,US,4000.0,This Kinda Sith Always Happens to Me (Canceled),0.0,canceled
2463,6,Mixed Media,US,3000.0,Send Aimme Stoddard to Living Art America!! (Canceled),485.0,canceled
2464,14,Mixed Media,US,777.0,Respect the crew set out to deliver the Wu! (Canceled),254.0,canceled
2465,3,Mixed Media,US,11500.0,40 Pieces of Me by Maylik Davis Mosaic Experience Dec 2013,30.0,canceled
2466,0,Mixed Media,US,10000.0,Kiss Me Deadly- Rock Opera (Canceled),0.0,canceled
2467,1,Mixed Media,GB,1500.0,Safant Garde (Canceled),21.540768,canceled
2468,18,Mixed Media,US,10000.0,Marigold Fields Farm (Canceled),3441.0,canceled
2469,1,Mixed Media,DE,1000.0,Geometry (Canceled),222.55350468,canceled
2470,3,Mixed Media,US,3339.0,FEAR : Terrible Lie (Canceled),244.0,canceled
2471,12,Mixed Media,GB,2470.0,Taxidermy Exhibition: Dark Future (Canceled),949.97419125,canceled
2472,17,Mixed Media,US,16000.0,Open Access Antiquarianism (Canceled),925.0,canceled
2473,25,Mixed Media,US,55000.0,"Become a part of Pyrotechnic History, set a world record.",1705.0,canceled
2474,0,Mixed Media,US,5000.0,Upcycled Art Show (Canceled),0.0,canceled
2475,1,Mixed Media,US,600.0,+--Exileinc Challenge Coin--+ (Canceled),20.0,canceled
2476,1,Mixed Media,US,1400.0,Supreme Meme Package (Canceled),5.0,canceled
2477,0,Mixed Media,US,1000.0,Cabin in the Woods (Canceled),0.0,canceled
2478,50,Mixed Media,US,15000.0,Steel Ice & Stone (Canceled),2762.11,canceled
2479,0,Mixed Media,CA,1000.0,Concept Shop for Artists & Skateboarders (Canceled),0.0,canceled
2480,5,Mixed Media,GB,1000.0,Creative Differences: Art Warfare (Art Battle Show),40.72055016,canceled
2481,3,Mixed Media,US,5000.0,Continuing the Legacy: Funding the First Chapter (Canceled),301.0,canceled
2482,15,Mixed Media,US,50000.0,The Final Show of Licio Isolani (Canceled),1150.0,canceled
2483,54,Mixed Media,GB,1000.0,Anterviews LIVE! (Canceled),2153.448150714,canceled
2484,5,Mixed Media,US,500.0,Mike's Jazzy Greens in Queens (NY) (Canceled),156.0,canceled
2485,1,Mixed Media,US,2000.0,DON'T OCCUPY WALL STREET - Count me out of the 99%,2.0,canceled
2486,0,Mixed Media,US,15000.0,OCCUPY HOOD MEDIA (Canceled),0.0,canceled
2487,0,Mixed Media,US,11745.0,Vikings Runestone Trilogy (Canceled),0.0,canceled
2488,7,Mixed Media,US,8000.0,Graffiti Style Jewelry Line (Canceled),200.0,canceled
2489,1,Mixed Media,US,3000.0,fitness central (Canceled),3.0,canceled
2490,0,Mixed Media,GB,3500.0,Laus art project (Canceled),0.0,canceled
2491,3,Mixed Media,US,3000.0,Walnut Hills Story Gallery (Canceled),60.0,canceled
2492,43,Mixed Media,US,44526.0,I am an Ada Artist (Canceled),1589.0,canceled
2493,7,Mixed Media,US,25000.0,A full album of songs and a NEW Video! (Canceled),240.01,canceled
2494,1,Mixed Media,US,25000.0,Lloyd Price Legacy Project (Canceled),100.0,canceled
2495,1,Mixed Media,US,6000.0,Stare at the Clouds (Canceled),1.0,canceled
2496,1,Mixed Media,US,1000.0,Help start my online business (Canceled),5.0,canceled
2497,2,Mixed Media,US,2000000.0,Zion's Creative Arts Center (Canceled),154.0,canceled
2498,19,Mixed Media,CA,5000.0,Learning Kit CrowdFunder,1348.60627969,failed
2499,1,Mixed Media,GB,20000.0,daftmusic.com,28.6938282,failed
2500,0,Mixed Media,GB,450.0,Portrait pencil tutorials,0.0,failed
2501,2,Mixed Media,US,5000.0,50 Artists,26.0,failed
2502,3,Mixed Media,US,500.0,Senior Thesis,46.0,failed
2503,3,Mixed Media,GB,900.0,Taboo Tribal Tattoos (In Loving Memory of Ian Stuart Mearns),150.796128,failed
2504,3,Mixed Media,US,2685.0,Rosemary Art Exhibits Her Paintings,40.0,failed
2505,1,Mixed Media,US,5000.0,Nerdate,1.0,failed
2506,1,Mixed Media,US,560.0,Nazca Lines,5.0,failed
2507,1,Mixed Media,US,3000.0,C.M.F woodies,5.0,failed
2508,0,Mixed Media,GB,300.0,Foulfaerie Print Shop - Opening my online store!,0.0,failed
2509,1,Mixed Media,US,500.0,Late Maybach Night Music Saturday Group,1.0,failed
2510,5,Mixed Media,US,60000.0,Entertainment Career Directory/Social Network,125.0,failed
2511,2,Mixed Media,US,957000.0,Pan-African museum of Art and History,40.0,failed
2512,0,Mixed Media,NL,4000.0,Tide of Arts,0.0,failed
2513,1,Mixed Media,US,8000.0,BRATZINSKI rock music for kids,50.0,failed
2514,0,Mixed Media,US,400.0,Help me get my artistic groove back ! :),0.0,failed
2515,4,Mixed Media,US,3500.0,Different Art From Every State!,46.0,failed
2516,2,Mixed Media,US,600000.0,Improve Tourists Travel through Art And Music,2.0,failed
2517,0,Mixed Media,US,1000.0,Theslplss Society artist Clothing line Expansion,0.0,failed
2518,0,Mixed Media,GB,2000.0,The Observer,0.0,failed
2519,8,Mixed Media,US,2000.0,HAIR TODAY AND GONE TOMORROW,324.0,failed
2520,3,Mixed Media,US,25000.0,Historical Museum,7.0,failed
2521,4,Mixed Media,US,5000.0,Vinyl Record Wall Art,190.0,failed
2522,0,Mixed Media,CA,1500.0,Poco Recording Krew Productions,0.0,failed
2523,0,Mixed Media,US,1200.0,Independent Music Album to Sign To Major Label,0.0,failed
2524,1,Mixed Media,US,500.0,Zey Art Designs,30.0,failed
2525,0,Mixed Media,GB,1400.0,if_,0.0,failed
2526,0,Mixed Media,GB,200.0,MeMe Press,0.0,failed
2527,1,Mixed Media,US,300000.0,Dreams 2 Reality,1.0,failed
2528,0,Mixed Media,US,3500.0,Fluffy White Ninja Art,0.0,failed
2529,0,Mixed Media,US,750.0,Gabtastic Creations,0.0,failed
2530,2,Mixed Media,US,75000.0,Restoration of a 1934 Packard 1108 -7 passenger classic Car,150.0,failed
2531,0,Mixed Media,NL,1389.0,Letting go of my ego.Abstract.Colour.Famous.Love.Black.Dutch,0.0,failed
2532,3,Mixed Media,US,200.0,"Sculptures, Drawings, Painting, and more!",4.0,failed
2533,0,Mixed Media,US,3000.0,fund an artist '},0.0,failed
2534,1,Mixed Media,US,5000.0,Gay Veteran Artist in Port Townsend,100.0,failed
2535,0,Mixed Media,US,20000.0,Rhythm and VIBE Entertainment,0.0,failed
2536,6,Mixed Media,US,5550.0,My Journey Through Art: The Story of a Starving Artist,215.0,failed
2537,0,Mixed Media,CA,40000.0,The Worlds Largest Flea Market,0.0,failed
2538,14,Mixed Media,NZ,1000.0,1000 words for 100 folks,65.41069293,failed
2539,0,Mixed Media,US,10000.0,Atman Darshan; The Soul Seer Collection,0.0,failed
2540,1,Mixed Media,US,5000.0,STICKERS AGAINST STIGMA AND MENTAL ILLNESS,40.0,failed
2541,0,Mixed Media,US,3000.0,Ever wanted to send a friend a personalized onion?,0.0,failed
2542,0,Mixed Media,US,10000.0,A Florida Boy's Move to The Midwest,0.0,failed
2543,0,Mixed Media,AU,1550.0,The Personalised 'Chuck Taylor' Signature Series Paintings,0.0,failed
2544,1,Mixed Media,US,400.0,Portraits,20.0,failed
2545,1,Mixed Media,US,49500.0,Female Veterans Arts Shop,10.0,failed
2546,0,Mixed Media,US,20000.0,Ground Zero,0.0,failed
2547,0,Mixed Media,US,3000.0,Licious art designs,0.0,failed
2548,3,Mixed Media,US,1000.0,Her Heart My Flag: A Hip-Bop Experience,130.0,failed
2549,2,Mixed Media,US,4000.0,White-Noise Season 2 : Fund Our Actors,6.0,failed
2550,0,Mixed Media,CA,200000.0,justbescene.net,0.0,failed
2551,0,Mixed Media,US,500.0,Dweling; Memoir of an 18 y.o fuck-up,0.0,failed
2552,0,Mixed Media,US,500.0,"Snaggletooth special effects, costuming, and prosthetics",0.0,failed
2553,0,Mixed Media,FR,100.0,Describing the beauty of nature,0.0,failed
2554,10,Mixed Media,GB,25000.0,"Project ""Coronation Blue""",770.0030223,failed
2555,2,Mixed Media,CA,3000.0,Roadside Artist Collective,3.07023232,failed
2556,1,Mixed Media,US,2500.0,The Dryad and the Mermaid,10.0,failed
2557,4,Mixed Media,GB,2000.0,HELP A STRUGGLING ARTIST TO GET BY,7.9495932,failed
2558,1,Mixed Media,US,5000.0,Starting an Apprenticeship,20.0,failed
2559,0,Mixed Media,GB,300.0,Who am i? Exhibition,0.0,failed
2560,1,Mixed Media,US,20000.0,EYE CATCHER CLOTHING & MORE Every item's One of a kind,5.0,failed
2561,0,Mixed Media,US,15000.0,The Destructive Mind of Goza,0.0,failed
2562,1,Mixed Media,GB,120.0,Ink for Epilepsy,14.1227379,failed
2563,0,Mixed Media,US,13500.0,Life Coach Training,0.0,failed
2564,3,Mixed Media,US,1000.0,Happy Little Things,41.0,failed
2565,1,Mixed Media,US,30000.0,Lily's Canvas,35.0,failed
2566,3,Mixed Media,US,400000.0,Explode Project #99,30.0,failed
2567,0,Mixed Media,US,5000.0,Rebuild Hearts,0.0,failed
2568,0,Mixed Media,US,30.0,Caricatures and Portraits,0.0,failed
2569,2,Mixed Media,GB,600.0,Live Fish Tank,12.53706272,failed
2570,2,Mixed Media,US,2000.0,Veteran Art by David Geig,80.0,failed
2571,1,Mixed Media,US,420.0,Wisdom Paper,4.2,failed
2572,1,Mixed Media,US,100000.0,Kayos Hott Korner,3.0,failed
2573,2,Mixed Media,US,1000.0,Mind Numbing Media,2.0,failed
2574,0,Mixed Media,US,2000.0,The Sleeping Crow Project,0.0,failed
2575,3,Mixed Media,US,8000.0,Troyangles - Turning Your Empty Corner Into A Showpiece,51.0,failed
2576,0,Mixed Media,CA,2000.0,30 days! 30 Nights! Get your art on,0.0,failed
2577,1,Mixed Media,US,3500.0,Hip Trip  T-shirts & Posters,5.0,failed
2578,1,Mixed Media,US,3200.0,Art supply funding.,10.0,failed
2579,2,Mixed Media,CA,10000.0,Art Shades,1.5143668,failed
2580,1,Mixed Media,US,7000.0,Black Shades of Ink,1.0,failed
2581,8,Mixed Media,US,5000.0,The MAIA Mural Project - Clean Water for Children of Gaza,230.0,failed
2582,12,Mixed Media,CA,10000.0,I Need a Workshop,855.006449,failed
2583,1,Mixed Media,US,1750.0,From Teaching to Shop Keeping,15.0,failed
2584,4,Mixed Media,US,800.0,Beauty and the fat: erotic plus size portraits,160.0,failed
2585,3,Mixed Media,US,20000.0,Hearts to Hearts,3.0,failed
2586,0,Mixed Media,US,1000.0,/co/ at the auction house,0.0,failed
2587,5,Mixed Media,US,325000.0,The Helping Arts Project,27.0,failed
2588,20,Mixed Media,US,8000.0,"Album for us, cake for Coco",1066.0,failed
2589,4,Mixed Media,US,3000.0,"""Crafting Comforts"" (for Hospice Patients)",125.0,failed
2590,0,Mixed Media,GB,15000.0,Exhibit Exchange,0.0,failed
2591,4,Mixed Media,US,150.0,April's Portraits,57.0,failed
2592,0,Mixed Media,US,10000.0,© Dept. of Cartoons Puzzles,0.0,failed
2593,0,Mixed Media,US,10000.0,Honeycomb Designs and Prosthetics,0.0,failed
2594,7,Mixed Media,US,2500.0,The Stimulation of Contemporary Art,240.0,failed
2595,1,Mixed Media,CA,2500.0,[The Art is Jim],90.653284,failed
2596,23,Mixed Media,US,5000.0,Pipe and Palette,1287.0,failed
2597,0,Mixed Media,US,3500.0,The Defunding of the American Dream,0.0,failed
2598,0,Mixed Media,US,10000.0,iSeeThirdi,0.0,failed
2599,11,Mixed Media,US,10000.0,Light up the San Diego Pride Flag!,320.0,failed
2600,1,Mixed Media,US,85.0,#AwesomeArt by MSC Artworks,15.0,failed
2601,0,Mixed Media,GB,20000.0,"Photos, stories, sounds and art.",0.0,failed
2602,0,Mixed Media,US,1000.0,"Art Zone-a place to create, design, learn & share!",0.0,failed
2603,0,Mixed Media,US,2500.0,ART PROJECTS 2016!,0.0,failed
2604,22,Mixed Media,US,350.0,"You Name It, I`ll Draw It!  Affordable Artwork.",288.0,failed
2605,2,Mixed Media,US,10000.0,Opening up new worlds Gaia Avani,11.0,failed
2606,0,Mixed Media,GB,700.0,WALK WITH US,0.0,failed
2607,0,Mixed Media,CA,5000.0,Enpowering Women thru ART,0.0,failed
2608,1,Mixed Media,US,500.0,The Golden pillows 2,1.0,failed
2609,1,Mixed Media,US,9000.0,Alley Cat Custom Automotive Designs,250.0,failed
2610,2,Mixed Media,US,10000.0,The danger of plastics in our oceans,2.0,failed
2611,0,Mixed Media,US,500.0,The Scribblers Co-Art Enrichment program,0.0,failed
2612,1,Mixed Media,US,65000.0,FreeArt Entertainment,1.0,failed
2613,2,Mixed Media,US,500.0,Rebuild stolen art supply!,110.0,failed
2614,0,Mixed Media,US,80.0,The cookie of your dreams!,0.0,failed
2615,2,Mixed Media,US,5000.0,Arice Piece - Art & Design studio,61.0,failed
2616,2,Mixed Media,US,10000.0,"My DNA Portrait- A Picture of What Makes You, You",100.0,failed
2617,22,Mixed Media,US,12000.0,Space Camp: The Center of Psychonautics,2116.0,failed
2618,0,Mixed Media,US,1000.0,Lizzie Borden's Attic,0.0,failed
2619,2,Mixed Media,US,5000.0,Destiny's Wildest Dream blended graphic novel,60.0,failed
2620,1,Mixed Media,US,10000.0,Kissimmee art collective,1.0,failed
2621,3,Mixed Media,US,16500.0,Kaleidoscope De La Mano,3.0,failed
2622,4,Mixed Media,US,1500.0,Pop art collage print collection pre production order,46.0,failed
2623,2,Mixed Media,US,450.0,Ouija Planchette stickers,20.0,failed
2624,0,Mixed Media,US,270000.0,Kald - Build with Creativity Campaign,0.0,failed
2625,0,Mixed Media,US,5000.0,La Grain of Art,0.0,failed
2626,4,Mixed Media,AU,1000.0,Shoebox Living: Children of Our Community,46.3964785,failed
2627,0,Mixed Media,US,12.0,Pasta Shell Cat Picture Frame,0.0,failed
2628,2,Mixed Media,US,35000.0,Disabled Veterans/Kids Art and Wood Working,26.0,failed
2629,0,Mixed Media,US,7000.0,A strong foundation for 8 - Printing in house,0.0,failed
2630,0,Mixed Media,US,25000.0,BenBen,0.0,failed
2631,4,Mixed Media,US,300.0,Mesdames et Messieurs Butterflies,179.0,failed
2632,0,Mixed Media,US,2500.0,"Embracing full body BODY ART, restoring confidence & beauty",0.0,failed
2633,1,Mixed Media,US,2000.0,The Exquisite Corpse Creations,1.0,failed
2634,0,Mixed Media,US,2000.0,Yuba Roots Cutlery,0.0,failed
2635,35,Mixed Media,US,3000.0,A Student and Her Drawings,985.0,failed
2636,0,Mixed Media,GB,210.0,International Sound,0.0,failed
2637,0,Mixed Media,AU,20000.0,Martial Arts Champion in 1 year,0.0,failed
2638,2,Mixed Media,NZ,500.0,Tawatoi,1.32610958,failed
2639,1,Mixed Media,US,13000.0,Cryhon Resin,1.0,failed
2640,7,Mixed Media,US,18000.0,Divine America: Leadership for the New School,915.0,failed
2641,0,Mixed Media,US,2500.0,The Snippy Samaritan's Goal of Accomplishment,0.0,failed
2642,0,Mixed Media,US,5000.0,DGS support!,0.0,failed
2643,1,Mixed Media,US,2000.0,The Saint Paul Love Project,1.0,failed
2644,6,Mixed Media,US,45000.0,Glass Mirror Art Featuring Angels and Kickstarters,536.0,failed
2645,13,Mixed Media,CA,2000.0,$5 Drawings For You,134.4037842,failed
2646,0,Mixed Media,AT,2000.0,Antons Reise in die Fantasiewelt,0.0,failed
2647,4,Mixed Media,IT,1000.0,The Underlauncher Audio Book,59.33818856,failed
2648,1,Mixed Media,US,1000.0,New Twitch/Youtube! Help me get started!,5.0,failed
2649,4,Mixed Media,CA,7000.0,La G'ART de Port-Daniel,151.839306,failed
2650,1,Mixed Media,US,3000.0,All lives matter from the South to the Midwest,1.0,failed
2651,0,Mixed Media,AU,2000.0,Help Maria's ultimate dream come true!,0.0,failed
2652,1,Mixed Media,US,50000.0,Mrs. Karma Healing Arts Center,1.0,failed
2653,0,Mixed Media,US,50000.0,Starving Artist,0.0,failed
2654,49,Mixed Media,US,24000.0,"beyC ""Audio|Music for everyone"" iPhone|iPad App",5864.0,failed
2655,17,Mixed Media,CA,5000.0,Limited Addition Show on the Road,392.89740754,failed
2656,0,Mixed Media,NL,6000.0,Startup : Mastering suite based in the Netherlands,0.0,failed
2657,1,Mixed Media,AU,700.0,Help Me Make Costume Tutorial Videos,4.664475,failed
2658,1,Mixed Media,US,380.0,The Depth of Women Series,75.0,failed
2659,0,Mixed Media,US,30000.0,"Tapestry Studios, Life by Design",0.0,failed
2660,1,Mixed Media,US,4500.0,Party in a Box,25.0,failed
2661,1,Mixed Media,US,5000.0,Artistic Red Cedar Chests,464.0,failed
2662,1,Mixed Media,US,2634.0,"Noojin, Inc. Screen Printing startup!",55.0,failed
2663,17,Mixed Media,US,5000.0,Help me become a bad-ass tattoo artist!!!,1420.0,failed
2664,0,Mixed Media,US,25000.0,TOESLAM,0.0,failed
2665,13,Mixed Media,CA,12000.0,Save The Bus - Help Us Bring Our Bus Home From Alaska,558.4242789,failed
2666,1,Mixed Media,US,1000.0,Rae of Sun Photography - Help Me Get Started,5.0,failed
2667,0,Mixed Media,US,7000.0,Bubs Skateboards,0.0,failed
2668,2,Mixed Media,US,1500.0,Inner Child,6.0,failed
2669,3,Mixed Media,US,5500.0,The early life of your Kids stuffed Animals,1001.0,failed
2670,2,Mixed Media,US,1500.0,"give a puppy, get a puppy",265.0,failed
2671,2,Mixed Media,US,20000.0,Making memories with family & friends while being an artist.,155.0,failed
2672,0,Mixed Media,US,5000.0,The Right Brothers - Conservative Conversation Project,0.0,failed
2673,2,Mixed Media,US,500.0,Firedance Art - Mixed Media Copper Cross with Dichroic Glass,70.0,failed
2674,17,Mixed Media,AU,10000.0,Remembering Exo Bunkish aka Chris Schueler,889.3379628,failed
2675,0,Mixed Media,GB,200.0,My Monster,0.0,failed
2676,7,Mixed Media,CA,1200.0,Custom Nerdy Buttons!,100.39768578,failed
2677,2,Mixed Media,US,1500.0,Wasteland,2.0,failed
2678,25,Mixed Media,BE,2500.0,LANG LEVE DE STATIE! Hansbekestationstapijt,922.3789626,failed
2679,2,Mixed Media,US,10000.0,Wild Blue Studio,11.0,failed
2680,5,Mixed Media,US,1250.0,Empires : A solo exhibition at Gallery 1308,400.0,failed
2681,4,Mixed Media,US,5500.0,Birthed in Beijing,175.0,failed
2682,14,Mixed Media,US,85000.0,The Good Woodleys - A little line of Good Standing people,3970.0,failed
2683,10,Mixed Media,US,5000.0,"Eat, Drink and Make Art - Art Parties in Your Home!",602.0,failed
2684,1,Mixed Media,US,1500.0,"Royal Palms ""Limited Edition""",25.0,failed
2685,3,Mixed Media,US,10000.0,Extrovart-An online Art Gallery and marketplace,106.0,failed
2686,4,Mixed Media,US,1000.0,U.S. to India Photo Collage,255.0,failed
2687,0,Mixed Media,US,800.0,LEI TAMBOURINE | COLLECTION II,0.0,failed
2688,0,Mixed Media,US,2750.0,Holiday Lights Gone Wild,0.0,failed
2689,0,Mixed Media,US,3000.0,The [SUR.VIV.OR] Project,0.0,failed
2690,0,Mixed Media,US,300.0,Cara Diane Art Visionary Showcase,0.0,failed
2691,1,Mixed Media,US,500000.0,The EarClips,25.0,failed
2692,4,Mixed Media,US,10000.0,FULKING VILLAGE ARTS FESTIVAL,50.0,failed
2693,1,Mixed Media,US,20000.0,ArtForLifeChange,1.0,failed
2694,2,Mixed Media,US,5000.0,Personal Image art transfer onto reclaimed wood,2.0,failed
2695,3,Mixed Media,CA,10000.0,Democracy and Freedom for China,8.8173702,failed
2696,0,Mixed Media,US,650.0,Help Us Blast Off To Our First Convention,0.0,failed
2697,0,Mixed Media,US,2000.0,A.D.D. in the making,0.0,failed
2698,3,Mixed Media,US,10000.0,The Inside Joke with Justin and Gene Podcast,7.0,failed
2699,85,Mixed Media,US,30000.0,The Valor Project: World War II Stories from the Philippines,7787.5,failed
2700,0,Mixed Media,US,20000.0,Help Candace McFarland fund a Personal Art Studio,0.0,failed
2701,1,Mixed Media,US,5000.0,Yellow Fever Love Incubator,20.0,failed
2702,43,Mixed Media,US,20000.0,"""Goddess Fortuna"" inspired by ""A Confederacy of Dunces""",6410.0,failed
2703,8,Mixed Media,CA,50000.0,High As Sun - Artistic Direction Agency,335.525432,failed
2704,0,Mixed Media,US,3500.0,Bildred Drakes & Worthington,0.0,failed
2705,0,Mixed Media,US,500.0,Conversate,0.0,failed
2706,13,Mixed Media,US,15000.0,Assembling LindseyLand... Where the Artsy Side of you Lives!,1016.0,failed
2707,1,Mixed Media,US,500.0,"my art for the world, to open a lucrative art studio of own.",105.0,failed
2708,14,Mixed Media,US,2500.0,A Year of MS,438.0,failed
2709,2,Mixed Media,US,100000.0,What About Us?,20.0,failed
2710,3,Mixed Media,US,50000.0,CUSTOM BOURBON BARREL HEADS,5276.0,failed
2711,0,Mixed Media,US,10000.0,"Aspiring metalsmith in need of better tools, and suplies.",0.0,failed
2712,0,Mixed Media,US,43000.0,BENCHMARK Project,0.0,failed
2713,3,Mixed Media,US,5000.0,Candy Coated Hurricanes CD and videos,45.0,failed
2714,1,Mixed Media,US,5000.0,"The Urban Monk presents "" The Art BBQ: Project Asheville""",1.0,failed
2715,8,Mixed Media,US,500.0,my very own translation,162.0,failed
2716,0,Mixed Media,US,4500.0,DEAN BLUES,0.0,failed
2717,16,Mixed Media,US,3600.0,Nick Ringelstetter's Hand Painted Skateboard Designs :),1691.0,failed
2718,7,Mixed Media,US,7500.0,Aftermath: The Collective Body of 9/11,560.0,failed
2719,0,Mixed Media,US,20000.0,Alpine Gems Ranch-fostering the creative imagination,0.0,failed
2720,5,Mixed Media,US,5300.0,ChakraDownloads - Visual tools to balance your energy,283.0,failed
2721,27,Mixed Media,DE,9000.0,The Market,2894.865315,failed
2722,4,Mixed Media,US,7000.0,American Serial Killer Playing Cards,67.0,failed
2723,3,Mixed Media,US,10000.0,HK's Art Circus,250.0,failed
2724,29,Mixed Media,US,2500.0,Cutting In,911.0,failed
2725,1,Mixed Media,US,5000.0,ELSV MAGAZINE,1.0,failed
2726,14,Mixed Media,US,10000.0,Encaustic Art Institute's Art in the Schools Program,936.0,failed
2727,7,Mixed Media,GB,6000.0,Great Lakes Bay Women 2013. Book to accompany the exhibition,521.1496101,failed
2728,0,Mixed Media,US,30000.0,Land and Sea Connections!  Celebrating Hope Spots in Hawaii,0.0,failed
2729,7,Mixed Media,US,800.0,Forever Monsters series one Screen Print: THE ZOMBIE,156.0,failed
2730,2,Mixed Media,GB,1600.0,Sounds of India: A sensory backpacking experience,9.3332628,failed
2731,0,Mixed Media,US,36000.0,"Patriotic bead embroidery art for sale, gallery, orders",0.0,failed
2732,3,Mixed Media,US,5000.0,Queens Art Express,50.0,failed
2733,0,Mixed Media,DE,5000.0,"""ARTHİLL"" is the international art center",0.0,failed
2734,2,Mixed Media,US,16000.0,Speed Limit Sign Collection 001,110.0,failed
2735,5,Mixed Media,US,1000.0,Camp Spank of America 2012 Burning Man Adventure,147.0,failed
2736,0,Mixed Media,SE,4000.0,Sköves första Pridefestival,0.0,failed
2737,1,Mixed Media,US,15000.0,Space Coast Arts & Crafts,100.0,failed
2738,2,Mixed Media,US,20000.0,Evan Wrekn Marsh LP/ Hiram Clarke: The Movie / Love&TripHop,6.0,failed
2739,4,Mixed Media,GB,12000.0,Positively Postal Art Exhibition,38.76527925,failed
2740,0,Mixed Media,US,250.0,JD Art goes to the 2015 Utah Arts Festival!,0.0,failed
2741,8,Mixed Media,US,5000.0,SEMI PRESCIENT (a magazine for an age-agnostic culture),185.0,failed
2742,12,Mixed Media,US,5500.0,OG Prints Startup: A Printmaking Campaign,395.0,failed
2743,35,Mixed Media,US,11000.0,the world as I see it,2913.0,failed
2744,4,Mixed Media,US,10000.0,Archeden.com,66.0,failed
2745,16,Mixed Media,US,2523.0,Gallery Showing,910.0,failed
2746,0,Mixed Media,CA,5000.0,Cannabelle's Specialty Store,0.0,failed
2747,11,Mixed Media,US,1500.0,Handcrafted Pirate Liars Dice Game in Wooden Display Box,865.0,failed
2748,54,Mixed Media,US,23000.0,The Thousand Words Project: Creative Fun Social Mixed Media!,3829.0,failed
2749,13,Mixed Media,US,2000.0,El Camino Podcast,790.0,failed
2750,1,Mixed Media,NL,3000.0,"Art & Ink, OutNTique on Canvas & Skin",28.55915625,failed
2751,1,Mixed Media,US,350.0,The Artist's Playground,5.0,failed
2752,0,Mixed Media,US,2000.0,Unsign Hype Youth (Non Profit Organization Start-Up),0.0,failed
2753,2,Mixed Media,US,10000.0,Jurassic Jeep Project,6.0,failed
2754,1,Mixed Media,US,2000.0,MLPlushies,20.0,failed
2755,9,Mixed Media,US,7500.0,Thirty Five 35 Alive,680.0,failed
2756,0,Mixed Media,US,5000.0,Speak in Silent Tongues,0.0,failed
2757,0,Mixed Media,US,2000.0,Young Creator Looking to Create and Finish Artistic Series,0.0,failed
2758,1,Mixed Media,US,2200.0,VitaminsforBreakfast: Cura te ipsum; Nil per os pro re nata.,25.0,failed
2759,0,Mixed Media,US,1852.0,Body Paint Photo Series,0.0,failed
2760,5,Mixed Media,US,3250.0,"Tattoo Artist Goals: Project ""Become an Apprentice""",45.0,failed
2761,5,Mixed Media,US,90000.0,"Launch Heritage Arts Center: Learn, share, create, inspire!",210.0,failed
2762,11,Mixed Media,US,2000.0,"Bay City Chalk Walk - June 7th, 2012",305.0,failed
2763,12,Mixed Media,US,7750.0,Anchorage Alaska Homeless Calendar,226.0,failed
2764,7,Mixed Media,US,3500.0,"Nightmare In Whiting Woods, Halloween  2013",352.0,failed
2765,2,Mixed Media,GB,150.0,futuristic Armour Fabrication,17.44658179,failed
2766,3,Mixed Media,GB,3150.0,Brutal Texture: beautifully ugly buildings,277.1330001,failed
2767,9,Mixed Media,US,40000.0,Screen Printing Lodge - Business & Apparel,391.0,failed
2768,0,Mixed Media,US,1200.0,a fuzzy dream come true,0.0,failed
2769,0,Mixed Media,US,34000.0,B Clea Arts east coast tour with new inspirations and ideas!,0.0,failed
2770,3,Mixed Media,US,1000.0,Helliox - Alien Music Video\EP production,70.0,failed
2771,10,Mixed Media,GB,800.0,Help Give A Dinosaur Legs,189.85916819,failed
2772,3,Mixed Media,US,40000.0,Forced Hand,55.0,failed
2773,28,Mixed Media,US,3500.0,Air Painting,2070.0,failed
2774,2,Mixed Media,US,2000.0,Fairfield County Anime/Sci-fi/Steampunk Convention,15.0,failed
